Frequence_GHz,Amplitude_Moyenne,Erreur_Standard
0.8,0.25629080000000004,0.0
0.801001001001001,0.17312719999999998,0.0
0.802002002002002,0.2914922,0.0
0.8030030030030031,0.20076580000000002,0.0
0.8040040040040041,0.1704928,0.0
0.805005005005005,0.4284692000000001,0.0
0.806006006006006,0.32928680000000005,0.0
0.807007007007007,0.49688540000000003,0.0
0.8080080080080081,0.23899479999999998,0.0
0.8090090090090091,0.3314776,0.0
0.81001001001001,0.4368744,0.0
0.811011011011011,0.24485839999999998,0.0
0.812012012012012,0.2728036,0.0
0.8130130130130131,0.39966740000000006,0.0
0.8140140140140141,0.276659,0.0
0.815015015015015,0.09069980000000001,0.0
0.816016016016016,0.3333804,0.0
0.817017017017017,0.34596400000000005,0.0
0.8180180180180181,0.31156480000000003,0.0
0.8190190190190191,0.2537462,0.0
0.8200200200200201,0.2366988,0.0
0.821021021021021,0.23234899999999997,0.0
0.822022022022022,0.32472880000000004,0.0
0.8230230230230231,0.2424184,0.0
0.8240240240240241,0.1744962,0.0
0.8250250250250251,0.087488,0.0
0.826026026026026,0.20186420000000002,0.0
0.827027027027027,0.15908060000000002,0.0
0.8280280280280281,0.3288422,0.0
0.8290290290290291,0.2660466,0.0
0.8300300300300301,0.13253539999999997,0.0
0.831031031031031,0.174104,0.0
0.832032032032032,0.27468879999999996,0.0
0.8330330330330331,0.1921364,0.0
0.8340340340340341,0.2000394,0.0
0.8350350350350351,0.234221,0.0
0.836036036036036,0.25849160000000004,0.0
0.837037037037037,0.194145,0.0
0.8380380380380381,0.1406088,0.0
0.8390390390390391,0.24077479999999996,0.0
0.8400400400400401,0.22555679999999997,0.0
0.841041041041041,0.27421599999999996,0.0
0.842042042042042,0.2814436,0.0
0.8430430430430431,0.421047,0.0
0.8440440440440441,0.41056000000000004,0.0
0.8450450450450451,0.3459338,0.0
0.846046046046046,0.1612684,0.0
0.8470470470470471,0.14447739999999998,0.0
0.8480480480480481,0.3405264,0.0
0.8490490490490491,0.33111779999999996,0.0
0.8500500500500501,0.2540388,0.0
0.851051051051051,0.3737072,0.0
0.8520520520520521,0.22570460000000003,0.0
0.8530530530530531,0.3514544,0.0
0.8540540540540541,0.41226320000000005,0.0
0.8550550550550551,0.35678519999999997,0.0
0.8560560560560561,0.21521880000000002,0.0
0.8570570570570571,0.49576859999999995,0.0
0.8580580580580581,0.3269026,0.0
0.8590590590590591,0.31547220000000004,0.0
0.8600600600600601,0.2060522,0.0
0.8610610610610611,0.34838159999999996,0.0
0.8620620620620622,0.3548786,0.0
0.8630630630630631,0.269214,0.0
0.8640640640640641,0.268837,0.0
0.8650650650650651,0.3400196,0.0
0.8660660660660661,0.20931320000000006,0.0
0.8670670670670672,0.23214980000000002,0.0
0.8680680680680681,0.1804522,0.0
0.8690690690690691,0.3045528,0.0
0.8700700700700701,0.3067504,0.0
0.8710710710710711,0.1307604,0.0
0.8720720720720722,0.21004340000000002,0.0
0.8730730730730731,0.3084228,0.0
0.8740740740740741,0.1292198,0.0
0.8750750750750751,0.16670520000000003,0.0
0.8760760760760762,0.2702406,0.0
0.8770770770770772,0.20586839999999998,0.0
0.8780780780780781,0.296833,0.0
0.8790790790790791,0.37126200000000004,0.0
0.8800800800800801,0.1921944,0.0
0.8810810810810812,0.33685380000000004,0.0
0.8820820820820822,0.4357634,0.0
0.8830830830830831,0.1452592,0.0
0.8840840840840841,0.1010758,0.0
0.8850850850850851,0.13966900000000002,0.0
0.8860860860860862,0.22939020000000002,0.0
0.8870870870870872,0.39938679999999993,0.0
0.8880880880880881,0.229017,0.0
0.8890890890890891,0.46621540000000006,0.0
0.8900900900900901,0.2567076,0.0
0.8910910910910912,0.26885600000000004,0.0
0.8920920920920922,0.3406146,0.0
0.8930930930930931,0.4407696,0.0
0.8940940940940941,0.253096,0.0
0.8950950950950951,0.29069940000000005,0.0
0.8960960960960962,0.2227706,0.0
0.8970970970970972,0.1493396,0.0
0.8980980980980982,0.3618636,0.0
0.8990990990990991,0.349365,0.0
0.9001001001001001,0.23716379999999998,0.0
0.9011011011011012,0.19195820000000002,0.0
0.9021021021021022,0.2086424,0.0
0.9031031031031032,0.171202,0.0
0.9041041041041041,0.29634499999999997,0.0
0.9051051051051051,0.40780140000000004,0.0
0.9061061061061062,0.2815932,0.0
0.9071071071071072,0.19146439999999998,0.0
0.9081081081081082,0.1279944,0.0
0.9091091091091091,0.3794734,0.0
0.9101101101101101,0.1672618,0.0
0.9111111111111112,0.1996386,0.0
0.9121121121121122,0.36529920000000005,0.0
0.9131131131131132,0.3539394,0.0
0.9141141141141141,0.23949759999999998,0.0
0.9151151151151151,0.0751788,0.0
0.9161161161161162,0.18979939999999998,0.0
0.9171171171171172,0.2440326,0.0
0.9181181181181182,0.202162,0.0
0.9191191191191191,0.2773712,0.0
0.9201201201201201,0.163811,0.0
0.9211211211211212,0.17561980000000002,0.0
0.9221221221221222,0.1798192,0.0
0.9231231231231232,0.2544584,0.0
0.9241241241241241,0.2636342,0.0
0.9251251251251251,0.1606766,0.0
0.9261261261261262,0.2305384,0.0
0.9271271271271272,0.15458439999999998,0.0
0.9281281281281282,0.24973159999999997,0.0
0.9291291291291291,0.2560734,0.0
0.9301301301301301,0.32055740000000005,0.0
0.9311311311311312,0.1550362,0.0
0.9321321321321322,0.1302962,0.0
0.9331331331331332,0.2527452,0.0
0.9341341341341342,0.42410699999999996,0.0
0.9351351351351351,0.3278298,0.0
0.9361361361361362,0.3859594,0.0
0.9371371371371372,0.19301920000000003,0.0
0.9381381381381382,0.197499,0.0
0.9391391391391392,0.3478982,0.0
0.9401401401401401,0.345604,0.0
0.9411411411411412,0.1260376,0.0
0.9421421421421422,0.26911860000000004,0.0
0.9431431431431432,0.2175134,0.0
0.9441441441441442,0.2178116,0.0
0.9451451451451451,0.2099676,0.0
0.9461461461461462,0.3485612,0.0
0.9471471471471472,0.2691332,0.0
0.9481481481481482,0.2627074,0.0
0.9491491491491492,0.3518378,0.0
0.9501501501501501,0.2552702,0.0
0.9511511511511512,0.23192639999999998,0.0
0.9521521521521522,0.3636016,0.0
0.9531531531531532,0.2512426,0.0
0.9541541541541542,0.22426300000000002,0.0
0.9551551551551551,0.22595140000000002,0.0
0.9561561561561562,0.3250678,0.0
0.9571571571571572,0.30264220000000003,0.0
0.9581581581581582,0.27778800000000003,0.0
0.9591591591591592,0.37207120000000005,0.0
0.9601601601601601,0.3998592,0.0
0.9611611611611612,0.39354140000000004,0.0
0.9621621621621622,0.24815979999999999,0.0
0.9631631631631632,0.1408864,0.0
0.9641641641641642,0.16561779999999998,0.0
0.9651651651651652,0.26947580000000004,0.0
0.9661661661661662,0.2733876,0.0
0.9671671671671672,0.4161954,0.0
0.9681681681681682,0.2687028,0.0
0.9691691691691692,0.38595759999999996,0.0
0.9701701701701702,0.11320640000000001,0.0
0.9711711711711712,0.30444099999999996,0.0
0.9721721721721722,0.34232640000000003,0.0
0.9731731731731732,0.21350700000000003,0.0
0.9741741741741742,0.1902328,0.0
0.9751751751751752,0.1889242,0.0
0.9761761761761762,0.27132399999999995,0.0
0.9771771771771772,0.24108720000000003,0.0
0.9781781781781782,0.25545100000000004,0.0
0.9791791791791792,0.2608482,0.0
0.9801801801801802,0.2198562,0.0
0.9811811811811813,0.12003079999999999,0.0
0.9821821821821822,0.30107560000000005,0.0
0.9831831831831832,0.26396499999999995,0.0
0.9841841841841843,0.3409112,0.0
0.9851851851851852,0.38453519999999997,0.0
0.9861861861861863,0.42813680000000004,0.0
0.9871871871871872,0.338521,0.0
0.9881881881881882,0.19007499999999997,0.0
0.9891891891891893,0.17337999999999998,0.0
0.9901901901901902,0.20069740000000003,0.0
0.9911911911911913,0.22945980000000005,0.0
0.9921921921921922,0.2961806,0.0
0.9931931931931932,0.3581446,0.0
0.9941941941941943,0.272242,0.0
0.9951951951951952,0.3085464,0.0
0.9961961961961963,0.4392206,0.0
0.9971971971971972,0.281371,0.0
0.9981981981981982,0.4123103999999999,0.0
0.9991991991991993,0.1829428,0.0
1.0002002002002002,0.42344840000000006,0.0
1.0012012012012013,0.45060199999999995,0.0
1.0022022022022021,0.5545008,0.0
1.0032032032032032,0.2506562,0.0
1.0042042042042043,0.269608,0.0
1.0052052052052052,0.3045008,0.0
1.0062062062062063,0.3304188,0.0
1.0072072072072071,0.4070182,0.0
1.0082082082082082,0.4111348,0.0
1.0092092092092093,0.388151,0.0
1.0102102102102102,0.19884359999999998,0.0
1.0112112112112113,0.3489254,0.0
1.0122122122122121,0.3991564,0.0
1.0132132132132132,0.3684134,0.0
1.0142142142142143,0.478225,0.0
1.0152152152152152,0.6615724000000001,0.0
1.0162162162162163,0.45941280000000007,0.0
1.0172172172172171,0.46586799999999995,0.0
1.0182182182182182,0.414517,0.0
1.0192192192192193,0.5655218,0.0
1.0202202202202202,0.5891142,0.0
1.0212212212212213,0.566764,0.0
1.0222222222222221,0.5659752,0.0
1.0232232232232232,0.6184102000000001,0.0
1.0242242242242243,0.13779,0.0
1.0252252252252252,0.47881419999999997,0.0
1.0262262262262263,0.1027138,0.0
1.0272272272272271,0.3329818,0.0
1.0282282282282282,0.6416890000000001,0.0
1.0292292292292293,0.6727696,0.0
1.0302302302302302,0.49194040000000006,0.0
1.0312312312312313,0.572968,0.0
1.0322322322322321,0.7943126,0.0
1.0332332332332332,0.924285,0.0
1.0342342342342343,1.2376616,0.0
1.0352352352352352,1.0520610000000001,0.0
1.0362362362362363,1.1753658,0.0
1.0372372372372374,1.0999496,0.0
1.0382382382382382,1.2730024,0.0
1.0392392392392393,1.4159736,0.0
1.0402402402402402,1.6808873999999996,0.0
1.0412412412412413,1.5277766,0.0
1.0422422422422424,1.4757773999999997,0.0
1.0432432432432432,1.5880178,0.0
1.0442442442442443,1.6196558,0.0
1.0452452452452452,2.0425844,0.0
1.0462462462462463,1.8824299999999998,0.0
1.0472472472472474,2.1048666000000003,0.0
1.0482482482482482,2.1419411999999998,0.0
1.0492492492492493,2.2261952,0.0
1.0502502502502504,2.3592046,0.0
1.0512512512512513,2.4311272,0.0
1.0522522522522522,2.2829318,0.0
1.0532532532532533,2.0127074,0.0
1.0542542542542543,1.856269,0.0
1.0552552552552554,1.7277478,0.0
1.0562562562562563,1.6789236,0.0
1.0572572572572572,1.9502662,0.0
1.0582582582582583,1.8752017999999997,0.0
1.0592592592592593,2.2468834,0.0
1.0602602602602604,2.1285682,0.0
1.0612612612612613,2.4645228,0.0
1.0622622622622622,2.5757182000000003,0.0
1.0632632632632633,2.6720752,0.0
1.0642642642642643,2.33705,0.0
1.0652652652652654,2.3574496000000003,0.0
1.0662662662662663,2.3611527999999997,0.0
1.0672672672672672,2.6546456,0.0
1.0682682682682683,2.7622235999999996,0.0
1.0692692692692694,3.4702752,0.0
1.0702702702702704,4.0840434,0.0
1.0712712712712713,4.761461799999999,0.0
1.0722722722722722,5.7062966,0.0
1.0732732732732733,6.404197,0.0
1.0742742742742744,6.644914999999999,0.0
1.0752752752752754,7.424558799999999,0.0
1.0762762762762763,8.1876106,0.0
1.0772772772772774,8.031861,0.0
1.0782782782782783,8.023317,0.0
1.0792792792792794,7.8906165999999995,0.0
1.0802802802802804,7.4902684,0.0
1.0812812812812813,6.6386864,0.0
1.0822822822822824,5.480802400000001,0.0
1.0832832832832833,5.3404288,0.0
1.0842842842842844,5.1705644,0.0
1.0852852852852855,5.235751,0.0
1.0862862862862863,5.8898876,0.0
1.0872872872872874,5.9095618000000005,0.0
1.0882882882882883,5.9499924,0.0
1.0892892892892894,5.9144832,0.0
1.0902902902902905,6.8475448000000005,0.0
1.0912912912912913,8.396733600000001,0.0
1.0922922922922924,9.8179744,0.0
1.0932932932932933,10.163698,0.0
1.0942942942942944,10.5534694,0.0
1.0952952952952955,9.965388399999998,0.0
1.0962962962962963,9.1160946,0.0
1.0972972972972974,8.5726052,0.0
1.0982982982982983,9.3482388,0.0
1.0992992992992994,10.235974800000001,0.0
1.1003003003003005,10.756954600000002,0.0
1.1013013013013013,10.7661982,0.0
1.1023023023023024,10.766155600000001,0.0
1.1033033033033033,10.766114000000002,0.0
1.1043043043043044,10.766081400000001,0.0
1.1053053053053055,10.732571600000002,0.0
1.1063063063063063,9.911205599999999,0.0
