520,123	105,94571	
520,33	53,92816	
520,537	43,52428	
520,744	-77,17002	
520,95	207,8912	
521,157	-2,25431	
521,364	132,99362	
521,571	-37,63035	
521,778	56,00892	
521,985	68,49339	
522,191	-27,22547	
522,398	-77,17002	
522,605	-62,60256	
522,812	-52,19738	
523,019	12,31187	
523,225	-172,90544	
523,432	189,16739	
523,639	41,44349	
523,845	130,91304	
524,052	-12,65887	
524,259	-62,60256	
524,465	-81,3322	
524,672	-39,71133	
524,878	6,06925	
525,085	-95,89999	
525,292	-70,92679	
525,498	83,05837	
525,705	174,60416	
525,911	-64,68361	
526,118	8,15013	
526,324	103,86507	
526,531	97,62311	
526,737	130,91304	
526,944	-12,65887	
527,15	35,20108	
527,356	28,95863	
527,563	130,91304	
527,769	-39,71133	
527,975	-29,30644	
528,182	24,79697	
528,388	74,73555	
528,594	122,59067	
528,801	-16,82073	
529,007	-50,11636	
529,213	101,78442	
529,42	56,00892	
529,626	-6,41612	
529,832	60,17043	
530,038	-106,30572	
530,244	-50,11636	
530,451	-39,71133	
530,657	-45,95433	
530,863	33,12027	
531,069	49,76662	
531,275	-106,30572	
531,481	78,89697	
531,687	-83,4133	
531,893	-2,25431	
532,099	-27,22547	
532,305	-29,30644	
532,511	-70,92679	
532,717	68,49339	
532,923	-10,57795	
533,129	39,36269	
533,335	62,25118	
533,541	162,1212	
533,747	-8,49703	
533,953	-14,7398	
534,159	-27,22547	
534,365	53,92816	
534,571	99,70377	
534,777	-2,25431	
534,982	112,18761	
535,188	-64,68361	
535,394	87,21975	
535,6	6,06925	
535,806	26,8778	
536,011	33,12027	
536,217	120,51007	
536,423	-16,82073	
536,628	14,39273	
536,834	-166,66148	
537,04	-43,87333	
537,245	-50,11636	
537,451	31,03945	
537,657	64,33192	
537,862	35,20108	
538,068	-60,52151	
538,273	51,84739	
538,479	110,10698	
538,685	114,26823	
538,89	66,41266	
539,096	72,65484	
539,301	-79,25111	
539,507	37,28189	
539,712	80,97767	
539,917	14,39273	
540,123	239,09668	
540,328	62,25118	
540,534	108,02635	
540,739	72,65484	
540,944	64,33192	
541,15	76,81627	
541,355	41,44349	
541,56	76,81627	
541,766	101,78442	
541,971	-23,06356	
542,176	-145,84865	
542,382	89,30043	
542,587	-29,30644	
542,792	16,47359	
542,997	-29,30644	
543,202	20,63529	
543,408	-85,4944	
543,613	24,79697	
543,818	72,65484	
544,023	-33,46838	
544,228	20,63529	
544,433	14,39273	
544,638	-35,54936	
544,843	97,62311	
545,049	-6,41612	
545,254	-20,98261	
545,459	31,03945	
545,664	39,36269	
545,869	143,39644	
546,074	99,70377	
546,279	62,25118	
546,483	-68,84573	
546,688	-56,35943	
546,893	-25,14452	
547,098	68,49339	
547,303	-25,14452	
547,508	-60,52151	
547,713	78,89697	
547,918	1,90748	
548,122	-116,71157	
548,327	39,36269	
548,532	76,81627	
548,737	24,79697	
548,942	45,60506	
549,146	43,52428	
549,351	105,94571	
549,556	24,79697	
549,76	-18,90167	
549,965	37,28189	
550,17	-66,76466	
550,374	35,20108	
550,579	43,52428	
550,784	97,62311	
