345,274	-319,13183	
345,493	-319,13183	
345,712	-319,13183	
345,932	-410,73227	
346,151	32,60006	
346,37	20,11508	
346,59	-38,15059	
346,809	28,43842	
347,028	28,43842	
347,247	20,11508	
347,467	-40,23158	
347,686	-44,39358	
347,905	22,19592	
348,124	80,4575	
348,343	-19,42191	
348,563	-90,1769	
348,782	107,50619	
349,001	36,76169	
349,22	-17,34097	
349,439	24,27676	
349,658	-44,39358	
349,877	-104,74485	
350,096	-31,90765	
350,315	3,46815	
350,534	107,50619	
350,753	-83,93358	
350,972	-19,42191	
351,191	51,3272	
351,41	9,71079	
351,629	61,73099	
351,848	24,27676	
352,067	-17,34097	
352,286	63,81173	
352,505	-98,50141	
352,724	51,3272	
352,943	-21,50285	
353,162	-58,96073	
353,381	-21,50285	
353,599	38,84249	
353,818	26,35759	
354,037	43,00408	
354,256	90,86094	
354,475	9,71079	
354,693	186,56683	
354,912	84,61889	
355,131	-15,26003	
355,35	70,05393	
355,568	43,00408	
355,787	9,71079	
356,006	-6,93634	
356,224	-98,50141	
356,443	51,3272	
356,661	51,3272	
356,88	34,68088	
357,099	-81,85248	
357,317	9,71079	
357,536	59,65024	
357,754	67,97321	
357,973	26,35759	
358,191	80,4575	
358,41	-15,26003	
358,628	76,29609	
358,847	180,32546	
359,065	-119,31305	
359,284	-17,34097	
359,502	22,19592	
359,721	34,68088	
359,939	90,86094	
360,157	90,86094	
360,376	99,1836	
360,594	-58,96073	
360,813	30,51925	
361,031	65,89247	
361,249	57,56949	
361,467	32,60006	
361,686	-25,66476	
361,904	-33,98863	
362,122	65,89247	
362,341	-92,25802	
362,559	32,60006	
362,777	115,8287	
362,995	119,98992	
363,213	24,27676	
363,431	57,56949	
363,65	174,08404	
363,868	-63,12282	
364,086	142,8763	
364,304	-100,58255	
364,522	128,31231	
364,74	-9,01726	
364,958	-2,77453	
365,176	-98,50141	
365,394	24,27676	
365,612	-86,01468	
365,83	24,27676	
366,048	-92,25802	
366,266	-52,71763	
366,484	-17,34097	
366,702	-42,31258	
366,92	-0,69363	
367,138	15,95338	
367,356	65,89247	
367,574	115,8287	
367,792	95,02228	
368,01	-0,69363	
368,227	49,24643	
368,445	-4,85543	
368,663	78,3768	
368,881	-6,93634	
369,099	-0,69363	
369,316	57,56949	
369,534	67,97321	
369,752	13,87252	
369,97	13,87252	
370,187	-125,55665	
370,405	49,24643	
370,623	92,94161	
370,84	90,86094	
371,058	-125,55665	
371,276	7,62991	
371,493	99,1836	
371,711	130,39289	
371,928	-9,01726	
372,146	-83,93358	
372,364	99,1836	
372,581	78,3768	
372,799	-9,01726	
373,016	-17,34097	
373,234	82,5382	
373,451	3,46815	
373,669	101,26426	
373,886	-54,79866	
374,103	128,31231	
374,321	124,15112	
374,538	47,16565	
374,756	38,84249	
374,973	-6,93634	
375,19	-19,42191	
375,408	-46,47459	
375,625	49,24643	
375,842	40,92329	
376,06	1,38726	
376,277	99,1836	
376,494	63,81173	
376,712	-42,31258	
376,929	24,27676	
377,146	55,48873	
377,363	86,69958	
377,581	124,15112	
377,798	157,44005	
378,015	-38,15059	
378,232	-54,79866	
378,449	142,8763	
378,666	36,76169	
378,883	99,1836	
379,101	-73,52813	
379,318	-73,52813	
379,535	18,03423	
379,752	51,3272	
379,969	-42,31258	
380,186	51,3272	
380,403	209,4515	
380,62	-69,36599	
380,837	38,84249	
381,054	149,11793	
381,271	13,87252	
381,488	-48,5556	
381,705	-17,34097	
381,921	24,27676	
382,138	86,69958	
382,355	99,1836	
382,572	47,16565	
382,789	24,27676	
383,006	-38,15059	
383,223	1,38726	
383,439	132,47347	
383,656	28,43842	
383,873	40,92329	
384,09	47,16565	
384,306	-31,90765	
384,523	15,95338	
384,74	167,84258	
384,957	65,89247	
385,173	-0,69363	
385,39	-69,36599	
385,607	70,05393	
385,823	26,35759	
386,04	-33,98863	
386,256	-13,1791	
386,473	115,8287	
386,69	-27,74572	
386,906	-27,74572	
387,123	115,8287	
387,339	5,54903	
387,556	53,40797	
387,772	-113,06951	
387,989	45,08487	
388,205	40,92329	
388,422	40,92329	
388,638	18,03423	
388,855	113,74808	
389,071	180,32546	
389,287	74,21537	
389,504	61,73099	
389,72	43,00408	
389,937	49,24643	
390,153	-54,79866	
390,369	86,69958	
390,585	9,71079	
390,802	63,81173	
391,018	24,27676	
391,234	34,68088	
391,451	-135,96274	
391,667	1,38726	
391,883	7,62991	
392,099	49,24643	
392,315	-23,5838	
392,532	3,46815	
392,748	18,03423	
392,964	-63,12282	
393,18	95,02228	
393,396	-11,09818	
393,612	88,78026	
393,828	-36,06961	
394,044	18,03423	
394,26	109,58682	
394,477	45,08487	
394,693	32,60006	
394,909	7,62991	
395,125	80,4575	
395,341	1,38726	
395,557	59,65024	
395,772	-29,82668	
395,988	273,94153	
396,204	49,24643	
396,42	18,03423	
396,636	117,90931	
396,852	88,78026	
397,068	40,92329	
397,284	-54,79866	
397,5	109,58682	
397,715	47,16565	
397,931	-0,69363	
398,147	53,40797	
398,363	34,68088	
398,578	34,68088	
398,794	11,79166	
399,01	28,43842	
399,226	76,29609	
399,441	-56,87969	
399,657	-6,93634	
399,873	-56,87969	
400,088	117,90931	
400,304	51,3272	
400,52	184,48638	
400,735	-148,45023	
400,951	92,94161	
401,166	163,68158	
401,382	-115,15068	
401,597	138,71518	
401,813	92,94161	
402,029	63,81173	
402,244	-4,85543	
402,46	105,42555	
402,675	-4,85543	
402,89	22,19592	
403,106	103,34491	
403,321	76,29609	
403,537	32,60006	
403,752	-86,01468	
403,968	-0,69363	
404,183	72,13466	
404,398	-44,39358	
404,614	74,21537	
404,829	-50,63661	
405,044	99,1836	
405,26	-25,66476	
405,475	-0,69363	
405,69	40,92329	
405,905	-38,15059	
406,121	-33,98863	
406,336	-13,1791	
406,551	86,69958	
406,766	-46,47459	
406,981	1,38726	
407,196	3,46815	
407,412	-6,93634	
407,627	59,65024	
407,842	59,65024	
408,057	172,00356	
408,272	-11,09818	
408,487	1,38726	
408,702	43,00408	
408,917	88,78026	
409,132	115,8287	
409,347	15,95338	
