FLMT00162_1:101		
345,274	-359,37917	
345,493	-359,37917	
345,712	-359,37917	
345,932	-336,47957	
346,151	-20,11555	
346,37	-24,27745	
346,59	-15,95368	
346,809	-126,25038	
347,028	-43,00624	
347,247	40,22969	
347,467	-40,92525	
347,686	88,0867	
347,905	-63,8165	
348,124	77,68323	
348,343	106,81264	
348,563	21,50231	
348,782	19,42146	
349,001	92,24806	
349,22	42,31048	
349,439	-38,84425	
349,658	15,25976	
349,877	29,82564	
350,096	0,69363	
350,315	121,37699	
350,534	225,40107	
350,753	86,00602	
350,972	-38,84425	
351,191	9,01716	
351,41	119,29638	
351,629	154,66602	
351,848	75,60252	
352,067	9,01716	
352,286	108,89328	
352,505	21,50231	
352,724	36,06808	
352,943	-11,79182	
353,162	-3,46816	
353,381	-15,95368	
353,599	73,5218	
353,818	-7,62998	
354,037	169,22958	
354,256	148,42442	
354,475	108,89328	
354,693	177,5515	
354,912	96,40939	
355,131	54,79515	
355,35	61,03741	
355,568	71,44108	
355,787	67,27963	
356,006	48,55284	
356,224	-1,38726	
356,443	67,27963	
356,661	106,81264	
356,88	71,44108	
357,099	-5,54907	
357,317	-5,54907	
357,536	29,82564	
357,754	52,71438	
357,973	73,5218	
358,191	79,76393	
358,41	-11,79182	
358,628	2,77452	
358,847	138,02166	
359,065	31,90646	
359,284	-34,68229	
359,502	65,19889	
359,721	63,11815	
359,939	77,68323	
360,157	123,45759	
360,376	123,45759	
360,594	-38,84425	
360,813	135,94109	
361,031	46,47206	
361,249	98,49005	
361,467	6,93629	
361,686	-45,08725	
361,904	96,40939	
362,122	11,09803	
362,341	48,55284	
362,559	56,87591	
362,777	135,94109	
362,995	131,77995	
363,213	83,92533	
363,431	77,68323	
363,65	148,42442	
363,868	54,79515	
364,086	144,26333	
364,304	54,79515	
364,522	121,37699	
364,74	110,97391	
364,958	56,87591	
365,176	63,11815	
365,394	48,55284	
365,612	61,03741	
365,83	129,69936	
366,048	-13,87274	
366,266	44,39127	
366,484	65,19889	
366,702	71,44108	
366,92	-5,54907	
367,138	13,1789	
367,356	21,50231	
367,574	140,10222	
367,792	56,87591	
368,01	-7,62998	
368,227	140,10222	
368,445	90,16738	
368,663	177,5515	
368,881	81,84463	
369,099	13,1789	
369,316	40,22969	
369,534	65,19889	
