Frequence_GHz,Amplitude
0.025,0.11593999999999999
0.026000404203718675,0.0683975
0.02700080840743735,0.054563749999999994
0.028001212611156023,0.11998625
0.029001616814874696,0.08581749999999999
0.030002021018593374,0.10798750000000001
0.031002425222312047,0.08459125
0.03200282942603072,0.06564249999999999
0.0330032336297494,0.05487
0.03400363783346807,0.0961225
0.03500404203718674,0.1439375
0.036004446240905416,0.10557124999999999
0.03700485044462409,0.09391624999999999
0.038005254648342764,0.12702375
0.03900565885206144,0.11122499999999999
0.04000606305578011,0.14982625
0.04100646725949879,0.11029374999999998
0.042006871463217466,0.13029
0.043007275666936136,0.07179875
0.044007679870654806,0.08540125
0.04500808407437348,0.10533874999999998
0.04600848827809216,0.051936249999999996
0.04700889248181084,0.12527125
0.04800929668552951,0.1369875
0.04900970088924818,0.09250250000000002
0.050010105092966856,0.14847000000000002
0.05101050929668553,0.05147125000000001
0.0520109135004042,0.09936375
0.05301131770412288,0.1588
0.05401172190784155,0.07583125
0.05501212611156023,0.10064000000000001
0.056012530315278905,0.1030375
0.057012934518997575,0.14655125
0.05801333872271625,0.1633225
0.05901374292643492,0.104795
0.0600141471301536,0.09131125000000001
0.06101455133387227,0.08025625000000002
0.06201495553759095,0.10098875
0.06301535974130962,0.12862875000000001
0.0640157639450283,0.109875
0.06501616814874697,0.08208125
0.06601657235246564,0.1358925
0.06701697655618433,0.16240375
0.06801738075990299,0.1104375
0.06901778496362167,0.15126875
0.07001818916734034,0.11372375
0.07101859337105901,0.09620625000000001
0.07201899757477769,0.1211375
0.07301940177849636,0.13189125000000002
0.07401980598221504,0.09501749999999999
0.07502021018593372,0.14846625
0.07602061438965238,0.10385750000000002
0.07702101859337106,0.11177
0.07802142279708973,0.07505250000000001
0.0790218270008084,0.08391
0.08002223120452709,0.1343675
0.08102263540824575,0.16392375
0.08202303961196443,0.10778125
0.0830234438156831,0.08376249999999999
0.08402384801940177,0.12821125
0.08502425222312046,0.18118125
0.08602465642683912,0.09430625000000001
0.0870250606305578,0.16963999999999999
0.08802546483427648,0.079615
0.08902586903799514,0.13241875
0.09002627324171383,0.14032625
0.0910266774454325,0.1382575
0.09202708164915116,0.03213375
0.09302748585286985,0.13742250000000003
0.09402789005658851,0.1311275
0.0950282942603072,0.09631624999999999
0.09602869846402587,0.19660999999999998
0.09702910266774453,0.09523374999999998
0.09802950687146322,0.23043500000000003
0.09902991107518189,0.16407500000000003
0.10003031527890058,0.10801625
0.10103071948261924,0.0898475
0.1020311236863379,0.158265
0.1030315278900566,0.12815625
0.10403193209377526,0.14619625
0.10503233629749392,0.12969375
0.10603274050121261,0.1166375
0.10703314470493128,0.16509875000000002
0.10803354890864997,0.07072375
0.10903395311236863,0.12029875000000001
0.1100343573160873,0.10030999999999998
0.11103476151980599,0.16483499999999998
0.11203516572352465,0.1530825
0.11303556992724334,0.13791
0.114035974130962,0.162065
0.11503637833468067,0.139285
0.11603678253839936,0.12508875
0.11703718674211802,0.173765
0.11803759094583671,0.13615875
0.11903799514955538,0.10348
0.12003839935327404,0.16109500000000002
0.12103880355699273,0.1417175
0.1220392077607114,0.12143124999999999
0.12303961196443008,0.07434625
0.12404001616814875,0.12154250000000001
0.1250404203718674,0.09830625000000001
0.1260408245755861,0.18802750000000004
0.12704122877930477,0.16487125
0.12804163298302343,0.09441125
0.12904203718674212,0.1072025
0.13004244139046078,0.10805250000000001
0.13104284559417947,0.12824750000000001
0.13204324979789814,0.12574875
0.1330436540016168,0.1177675
0.1340440582053355,0.10887000000000001
0.13504446240905416,0.14106625
0.13604486661277285,0.07259125
0.1370452708164915,0.06371375
0.13804567502021017,0.1438775
0.13904607922392886,0.23030375
0.14004648342764753,0.062342499999999995
0.14104688763136622,0.1333125
0.14204729183508488,0.06485875
0.14304769603880355,0.05991125
0.14404810024252224,0.09224625
0.1450485044462409,0.09102874999999999
0.1460489086499596,0.1230475
0.14704931285367825,0.12914375
0.14804971705739692,0.13068625
0.1490501212611156,0.0881625
0.15005052546483427,0.18157125000000002
0.15105092966855294,0.09333875000000001
0.15205133387227163,0.07000375
0.1530517380759903,0.17028125000000002
0.15405214227970895,0.07540875000000001
0.15505254648342764,0.1289775
0.1560529506871463,0.06561499999999999
0.157053354890865,0.1106175
0.15805375909458366,0.11965250000000001
0.15905416329830233,0.12267000000000002
0.16005456750202102,0.12222999999999999
0.16105497170573968,0.155525
0.16205537590945837,0.11550125
0.16305578011317703,0.11725999999999999
0.1640561843168957,0.09762999999999998
0.1650565885206144,0.17314125000000005
0.16605699272433305,0.19919250000000002
0.16705739692805172,0.11748875
0.1680578011317704,0.15644375
0.16905820533548907,0.12699
0.17005860953920776,0.07135625000000001
0.17105901374292642,0.11178375000000002
0.1720594179466451,0.07964625
0.17305982215036378,0.06967374999999999
0.17406022635408244,0.143295
0.17506063055780113,0.08145374999999999
0.1760610347615198,0.11379125000000002
0.17706143896523846,0.1249175
0.17806184316895715,0.1825125
0.17906224737267581,0.13721250000000002
0.1800626515763945,0.1719125
0.18106305578011317,0.13884
0.18206345998383183,0.10808
0.18306386418755052,0.12368875000000001
0.1840642683912692,0.0902225
0.18506467259498785,0.15353000000000003
0.18606507679870654,0.17573
0.1870654810024252,0.147755
0.1880658852061439,0.11721499999999999
0.18906628940986256,0.11621875000000001
0.19006669361358122,0.11232375
0.1910670978172999,0.10507625000000001
0.19206750202101858,0.08900125
0.19306790622473727,0.16095749999999998
0.19406831042845593,0.09019625000000002
0.1950687146321746,0.134615
0.19606911883589329,0.18266875
0.19706952303961195,0.08211375
0.19806992724333064,0.20037125
0.1990703314470493,0.13292625000000002
0.20007073565076797,0.14191125
0.20107113985448666,0.17612499999999998
0.20207154405820532,0.19245625
0.203071948261924,0.09621125
0.20407235246564268,0.12708750000000002
0.20507275666936134,0.14327750000000003
0.20607316087308003,0.0827425
0.2070735650767987,0.09007375
0.20807396928051736,0.0749725
0.20907437348423605,0.1298075
0.2100747776879547,0.16038874999999997
0.2110751818916734,0.138895
0.21207558609539207,0.14821625000000002
0.21307599029911073,0.14435625000000002
0.21407639450282942,0.18215250000000005
0.21507679870654808,0.0777475
0.21607720291026677,0.085395
0.21707760711398544,0.10647500000000001
0.2180780113177041,0.11161750000000001
0.2190784155214228,0.11708125000000001
0.22007881972514146,0.11171875
0.22107922392886015,0.1125525
0.2220796281325788,0.1247325
0.22308003233629747,0.14216874999999998
0.22408043654001616,0.1457
0.22508084074373483,0.17046125
0.22608124494745352,0.1040475
0.22708164915117218,0.13083750000000002
0.22808205335489085,0.03842375
0.22908245755860954,0.1449225
0.2300828617623282,0.14280625
0.23108326596604686,0.15858
0.23208367016976555,0.11102000000000001
0.23308407437348422,0.1513375
0.2340844785772029,0.11987375
0.23508488278092157,0.11766375
0.23608528698464024,0.08490500000000001
0.23708569118835893,0.104715
0.2380860953920776,0.06391875
0.23908649959579628,0.130855
0.24008690379951494,0.0937575
0.2410873080032336,0.13785
0.2420877122069523,0.12360875
0.24308811641067096,0.0567725
0.24408852061438965,0.15013
0.24508892481810832,0.08130875
0.24608932902182698,0.12349
0.24708973322554567,0.14167625
0.24809013742926433,0.10854624999999998
0.24909054163298303,0.11520250000000001
0.2500909458367017,0.1272475
0.2510913500404204,0.1050375
0.25209175424413904,0.05326375
0.2530921584478577,0.08774625
0.25409256265157637,0.08761250000000001
0.2550929668552951,0.08419625
0.25609337105901375,0.14635875
0.2570937752627324,0.10102375000000001
0.2580941794664511,0.10751875000000002
0.25909458367016974,0.21434250000000002
0.26009498787388846,0.06186875
0.2610953920776071,0.1282625
0.2620957962813258,0.12369999999999999
0.26309620048504445,0.13600375
0.2640966046887631,0.132635
0.26509700889248183,0.098915
0.2660974130962005,0.16954750000000002
0.26709781729991916,0.08655750000000001
0.2680982215036378,0.09571500000000001
0.2690986257073565,0.08213624999999998
0.2700990299110752,0.07109000000000001
0.27109943411479387,0.068215
0.27209983831851253,0.15552624999999998
0.2731002425222312,0.0672375
0.27410064672594986,0.11413500000000001
0.2751010509296686,0.0846975
0.27610145513338724,0.05743874999999999
0.2771018593371059,0.09165375
0.27810226354082457,0.1841125
0.2791026677445433,0.13460375000000002
0.28010307194826195,0.14968250000000002
0.2811034761519806,0.09058875000000001
0.2821038803556993,0.12526875
0.28310428455941794,0.11960999999999998
0.28410468876313666,0.09283999999999999
0.2851050929668553,0.10100999999999999
0.286105497170574,0.1460025
0.28710590137429265,0.09380125
0.2881063055780113,0.146105
0.28910670978173003,0.13640249999999998
0.2901071139854487,0.10239374999999999
0.29110751818916736,0.13401249999999998
0.292107922392886,0.05475250000000001
0.2931083265966047,0.10053625000000001
0.2941087308003234,0.123995
0.29510913500404207,0.2196325
0.29610953920776073,0.11300125
0.2971099434114794,0.12577000000000002
0.29811034761519806,0.09043000000000001
0.2991107518189168,0.10861625
0.30011115602263544,0.13870000000000002
0.3011115602263541,0.062995
0.30211196443007277,0.15299875
0.30311236863379143,0.09074
0.3041127728375101,0.13763999999999998
0.3051131770412288,0.07721375
0.3061135812449475,0.07752624999999999
0.30711398544866614,0.07963125
0.3081143896523848,0.1589475
0.30911479385610346,0.14854375
0.3101151980598222,0.13728875
0.31111560226354085,0.10843875
0.3121160064672595,0.14775125
0.3131164106709782,0.1350775
0.31411681487469684,0.1428125
0.31511721907841556,0.08369875
0.3161176232821342,0.09506125000000001
0.3171180274858529,0.06766375
0.31811843168957155,0.10593999999999999
0.3191188358932902,0.10085125000000002
0.32011924009700893,0.09598749999999999
0.3211196443007276,0.14205750000000003
0.32212004850444625,0.04540625
0.3231204527081649,0.23429875000000003
0.3241208569118836,0.08960999999999998
0.3251212611156023,0.08184875
0.32612166531932096,0.08830875
0.3271220695230396,0.172045
0.3281224737267583,0.19184874999999998
0.32912287793047695,0.12257875
0.3301232821341957,0.1099
0.33112368633791434,0.14235
0.332124090541633,0.09544125
0.33312449474535166,0.144265
0.3341248989490703,0.16558125
0.33512530315278904,0.07109625000000001
0.3361257073565077,0.12823875
0.33712611156022637,0.1125
0.33812651576394503,0.18406625
0.3391269199676637,0.12183250000000001
0.3401273241713824,0.16985875
0.3411277283751011,0.06627375
0.34212813257881974,0.118635
0.3431285367825384,0.0954275
0.34412894098625707,0.08426375
0.34512934518997573,0.19077249999999998
0.34612974939369445,0.1477225
0.3471301535974131,0.10127624999999998
0.3481305578011318,0.0915175
0.34913096200485044,0.06525750000000001
0.3501313662085691,0.08369125000000001
0.3511317704122878,0.09635874999999999
0.3521321746160065,0.133985
0.35313257881972515,0.083275
0.3541329830234438,0.11738
0.3551333872271625,0.1110475
0.3561337914308812,0.19934124999999997
